Target type`Target member`Assembly`.NET Framework`.NET Standard`Recommended changes
T:System.Web.HttpCookie`M:System.Web.HttpCookie.get_Value`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpCookie`M:System.Web.HttpCookie.get_Value`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.HttpCookie`M:System.Web.HttpCookie.set_Expires(System.DateTime)`Voat.Business`Supported: 1.1+`Not supported`
T:System.Web.HttpCookie`M:System.Web.HttpCookie.set_Expires(System.DateTime)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Mvc.AuthorizeAttribute`T:System.Web.Mvc.AuthorizeAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.AuthorizeAttribute`T:System.Web.Mvc.AuthorizeAttribute`Voat.Business`Not supported`Not supported`
T:System.Web.Mvc.AuthorizeAttribute`M:System.Web.Mvc.AuthorizeAttribute.#ctor`Voat.Business`Not supported`Not supported`
T:System.Web.Mvc.AuthorizeAttribute`M:System.Web.Mvc.AuthorizeAttribute.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.ServicesContainer`T:System.Web.Http.Controllers.ServicesContainer`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.ServicesContainer`M:System.Web.Http.Controllers.ServicesContainer.Add(System.Type,System.Object)`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.ServicesContainer`M:System.Web.Http.Controllers.ServicesContainer.Replace(System.Type,System.Object)`Voat.UI`Not supported`Not supported`
T:System.Net.Http.Formatting.MediaTypeFormatter`T:System.Net.Http.Formatting.MediaTypeFormatter`Voat.UI`Not supported`Not supported`
T:System.Net.Http.Formatting.MediaTypeFormatter`M:System.Net.Http.Formatting.MediaTypeFormatter.CanReadType(System.Type)`Voat.UI`Not supported`Not supported`
T:System.Net.Http.Formatting.MediaTypeFormatter`M:System.Net.Http.Formatting.MediaTypeFormatter.CanWriteType(System.Type)`Voat.UI`Not supported`Not supported`
T:System.Net.Http.Formatting.MediaTypeFormatter`M:System.Net.Http.Formatting.MediaTypeFormatter.get_SupportedMediaTypes`Voat.UI`Not supported`Not supported`
T:System.Net.Http.Formatting.MediaTypeFormatter`M:System.Net.Http.Formatting.MediaTypeFormatter.WriteToStreamAsync(System.Type,System.Object,System.IO.Stream,System.Net.Http.HttpContent,System.Net.TransportContext)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.HandleErrorAttribute`T:System.Web.Mvc.HandleErrorAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.HandleErrorAttribute`M:System.Web.Mvc.HandleErrorAttribute.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Routing.Route`T:System.Web.Routing.Route`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpPostedFileBase`T:System.Web.HttpPostedFileBase`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpPostedFileBase`M:System.Web.HttpPostedFileBase.get_ContentLength`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpPostedFileBase`M:System.Web.HttpPostedFileBase.get_ContentType`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpPostedFileBase`M:System.Web.HttpPostedFileBase.get_InputStream`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.Mvc.HtmlHelper`T:System.Web.Mvc.HtmlHelper`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`T:System.Web.Http.Description.ApiDescription`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_ActionDescriptor`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_HttpMethod`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_ParameterDescriptions`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_RelativePath`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_ResponseDescription`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_SupportedRequestBodyFormatters`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Description.ApiDescription`M:System.Web.Http.Description.ApiDescription.get_SupportedResponseFormatters`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ContentResult`T:System.Web.Mvc.ContentResult`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ContentResult`M:System.Web.Mvc.ContentResult.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ContentResult`M:System.Web.Mvc.ContentResult.set_Content(System.String)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ContentResult`M:System.Web.Mvc.ContentResult.set_ContentType(System.String)`Voat.UI`Not supported`Not supported`
T:System.Xml.XmlNodeList`T:System.Xml.XmlNodeList`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XmlNodeList`M:System.Xml.XmlNodeList.GetEnumerator`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.ComponentModel.DisplayNameAttribute`T:System.ComponentModel.DisplayNameAttribute`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.ComponentModel.DisplayNameAttribute`M:System.ComponentModel.DisplayNameAttribute.#ctor(System.String)`Voat.UI`Supported: 2.0+`Supported: 2.0+`
T:System.Drawing.Imaging.ImageFormat`T:System.Drawing.Imaging.ImageFormat`Voat.UI`Supported: 1.1+`Not supported`
T:System.Drawing.Imaging.ImageFormat`M:System.Drawing.Imaging.ImageFormat.get_Jpeg`Voat.UI`Supported: 1.1+`Not supported`
T:System.Drawing.Imaging.ImageFormat`M:System.Drawing.Imaging.ImageFormat.get_Png`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Helpers.AntiForgery`T:System.Web.Helpers.AntiForgery`Voat.UI`Not supported`Not supported`
T:System.Web.Helpers.AntiForgery`M:System.Web.Helpers.AntiForgery.Validate(System.String,System.String)`Voat.UI`Not supported`Not supported`
T:System.Security.Principal.IPrincipal`T:System.Security.Principal.IPrincipal`Voat.Data`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Principal.IPrincipal`T:System.Security.Principal.IPrincipal`Voat.Tests`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Principal.IPrincipal`T:System.Security.Principal.IPrincipal`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Principal.IPrincipal`T:System.Security.Principal.IPrincipal`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Principal.IPrincipal`M:System.Security.Principal.IPrincipal.get_Identity`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Principal.IPrincipal`M:System.Security.Principal.IPrincipal.get_Identity`Voat.Data`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Principal.IPrincipal`M:System.Security.Principal.IPrincipal.get_Identity`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XmlDocument`T:System.Xml.XmlDocument`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XmlDocument`M:System.Xml.XmlDocument.#ctor`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.XmlDocument`M:System.Xml.XmlDocument.Load(System.String)`Voat.Business`Supported: 1.1+`Supported: 2.0+`Use System.Xml.XmlDictionaryReader.CreateTextReader(System.IO.Stream,System.Xml.XmlDictionaryReaderQuotas), and poll whether null to detect if it has been disposed. (Close() is deprecated.).
T:System.Collections.Hashtable`T:System.Collections.Hashtable`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Runtime.Serialization.EnumMemberAttribute`T:System.Runtime.Serialization.EnumMemberAttribute`Voat.UI`Supported: 3.0+`Supported: 2.0+`
T:System.Web.Caching.Cache`T:System.Web.Caching.Cache`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Caching.Cache`F:System.Web.Caching.Cache.NoSlidingExpiration`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Caching.Cache`M:System.Web.Caching.Cache.Add(System.String,System.Object,System.Web.Caching.CacheDependency,System.DateTime,System.TimeSpan,System.Web.Caching.CacheItemPriority,System.Web.Caching.CacheItemRemovedCallback)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Caching.Cache`M:System.Web.Caching.Cache.get_Item(System.String)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Caching.Cache`M:System.Web.Caching.Cache.Insert(System.String,System.Object,System.Web.Caching.CacheDependency,System.DateTime,System.TimeSpan)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Caching.Cache`M:System.Web.Caching.Cache.Remove(System.String)`Voat.UI`Supported: 1.1+`Not supported`
T:System.Web.Configuration.WebConfigurationManager`T:System.Web.Configuration.WebConfigurationManager`Voat.UI`Supported: 2.0+`Not supported`
T:System.Web.Configuration.WebConfigurationManager`M:System.Web.Configuration.WebConfigurationManager.get_AppSettings`Voat.UI`Supported: 2.0+`Not supported`
T:System.Runtime.Caching.CacheEntryRemovedArguments`T:System.Runtime.Caching.CacheEntryRemovedArguments`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheEntryRemovedArguments`M:System.Runtime.Caching.CacheEntryRemovedArguments.get_CacheItem`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheEntryRemovedArguments`M:System.Runtime.Caching.CacheEntryRemovedArguments.get_RemovedReason`Voat.Business`Supported: 4.0+`Not supported`
T:System.Web.Caching.CacheItemPriority`T:System.Web.Caching.CacheItemPriority`Voat.UI`Supported: 1.1+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags`T:Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags`Voat.Tests`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags`T:Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags`T:Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags`Voat.Business`Supported: 4.0+`Not supported`
T:System.ComponentModel.DataAnnotations.RegularExpressionAttribute`T:System.ComponentModel.DataAnnotations.RegularExpressionAttribute`Voat.UI`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.RegularExpressionAttribute`M:System.ComponentModel.DataAnnotations.RegularExpressionAttribute.#ctor(System.String)`Voat.UI`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.RegularExpressionAttribute`M:System.ComponentModel.DataAnnotations.RegularExpressionAttribute.get_Pattern`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.Http.ServicesExtensions`T:System.Web.Http.ServicesExtensions`Voat.UI`Not supported`Not supported`
T:System.Web.Http.ServicesExtensions`M:System.Web.Http.ServicesExtensions.GetApiExplorer(System.Web.Http.Controllers.ServicesContainer)`Voat.UI`Not supported`Not supported`
T:System.Web.Http.ServicesExtensions`M:System.Web.Http.ServicesExtensions.GetDocumentationProvider(System.Web.Http.Controllers.ServicesContainer)`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ActionResult`T:System.Web.Mvc.ActionResult`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ActionResult`T:System.Web.Mvc.ActionResult`Voat.Tests`Not supported`Not supported`
T:System.Web.Mvc.ActionResult`M:System.Web.Mvc.ActionResult.#ctor`Voat.UI`Not supported`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`T:Microsoft.CSharp.RuntimeBinder.Binder`Voat.Tests`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`T:Microsoft.CSharp.RuntimeBinder.Binder`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`T:Microsoft.CSharp.RuntimeBinder.Binder`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.BinaryOperation(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.Linq.Expressions.ExpressionType,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.Convert(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.Type,System.Type)`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.Convert(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.Type,System.Type)`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.GetMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.GetMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.InvokeConstructor(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.InvokeConstructor(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Tests`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.InvokeMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Collections.Generic.IEnumerable{System.Type},System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.InvokeMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Collections.Generic.IEnumerable{System.Type},System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.SetMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Business`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.SetMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Tests`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.SetMember(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.String,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.UI`Supported: 4.0+`Not supported`
T:Microsoft.CSharp.RuntimeBinder.Binder`M:Microsoft.CSharp.RuntimeBinder.Binder.UnaryOperation(Microsoft.CSharp.RuntimeBinder.CSharpBinderFlags,System.Linq.Expressions.ExpressionType,System.Type,System.Collections.Generic.IEnumerable{Microsoft.CSharp.RuntimeBinder.CSharpArgumentInfo})`Voat.Business`Supported: 4.0+`Not supported`
T:System.Web.Http.Description.IDocumentationProvider`T:System.Web.Http.Description.IDocumentationProvider`Voat.UI`Not supported`Not supported`
T:System.Web.HttpSessionStateBase`T:System.Web.HttpSessionStateBase`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpSessionStateBase`M:System.Web.HttpSessionStateBase.#ctor`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.Mvc.ViewDataDictionary`T:System.Web.Mvc.ViewDataDictionary`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ViewDataDictionary`M:System.Web.Mvc.ViewDataDictionary.get_ModelState`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.HttpPostAttribute`T:System.Web.Mvc.HttpPostAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.HttpPostAttribute`M:System.Web.Mvc.HttpPostAttribute.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ModelError`T:System.Web.Mvc.ModelError`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ModelError`M:System.Web.Mvc.ModelError.get_ErrorMessage`Voat.UI`Not supported`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`T:System.ComponentModel.DataAnnotations.StringLengthAttribute`Voat.UI`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`T:System.ComponentModel.DataAnnotations.StringLengthAttribute`Voat.Data`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`T:System.ComponentModel.DataAnnotations.StringLengthAttribute`Voat.Business`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`M:System.ComponentModel.DataAnnotations.StringLengthAttribute.#ctor(System.Int32)`Voat.Business`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`M:System.ComponentModel.DataAnnotations.StringLengthAttribute.#ctor(System.Int32)`Voat.Data`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`M:System.ComponentModel.DataAnnotations.StringLengthAttribute.#ctor(System.Int32)`Voat.UI`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`M:System.ComponentModel.DataAnnotations.StringLengthAttribute.get_MaximumLength`Voat.UI`Supported: 3.5+`Not supported`
T:System.ComponentModel.DataAnnotations.StringLengthAttribute`M:System.ComponentModel.DataAnnotations.StringLengthAttribute.get_MinimumLength`Voat.UI`Supported: 4.0+`Not supported`
T:System.Web.Mvc.AreaRegistrationContext`T:System.Web.Mvc.AreaRegistrationContext`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.AreaRegistrationContext`M:System.Web.Mvc.AreaRegistrationContext.MapRoute(System.String,System.String,System.Object)`Voat.UI`Not supported`Not supported`
T:System.ComponentModel.DataAnnotations.MinLengthAttribute`T:System.ComponentModel.DataAnnotations.MinLengthAttribute`Voat.Business`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MinLengthAttribute`T:System.ComponentModel.DataAnnotations.MinLengthAttribute`Voat.UI`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MinLengthAttribute`M:System.ComponentModel.DataAnnotations.MinLengthAttribute.#ctor(System.Int32)`Voat.Business`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MinLengthAttribute`M:System.ComponentModel.DataAnnotations.MinLengthAttribute.get_Length`Voat.UI`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`Voat.UI`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`Voat.Business`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`M:System.ComponentModel.DataAnnotations.MaxLengthAttribute.#ctor(System.Int32)`Voat.Business`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`M:System.ComponentModel.DataAnnotations.MaxLengthAttribute.#ctor(System.Int32)`Voat.UI`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.MaxLengthAttribute`M:System.ComponentModel.DataAnnotations.MaxLengthAttribute.get_Length`Voat.UI`Supported: 4.5+`Not supported`
T:System.Runtime.Caching.CacheEntryRemovedCallback`T:System.Runtime.Caching.CacheEntryRemovedCallback`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.CacheEntryRemovedCallback`M:System.Runtime.Caching.CacheEntryRemovedCallback.#ctor(System.Object,System.IntPtr)`Voat.Business`Supported: 4.0+`Not supported`
T:System.ApplicationException`T:System.ApplicationException`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`Use other exception types.
T:System.ApplicationException`M:System.ApplicationException.#ctor(System.String)`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`Use other exception types.
T:System.ApplicationException`M:System.ApplicationException.#ctor(System.String,System.Exception)`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`Use other exception types.
T:System.Web.Http.Controllers.ReflectedHttpActionDescriptor`T:System.Web.Http.Controllers.ReflectedHttpActionDescriptor`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.ReflectedHttpActionDescriptor`M:System.Web.Http.Controllers.ReflectedHttpActionDescriptor.get_MethodInfo`Voat.UI`Not supported`Not supported`
T:System.Xml.Serialization.XmlAttributeAttribute`T:System.Xml.Serialization.XmlAttributeAttribute`Voat.Logging`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.Serialization.XmlAttributeAttribute`T:System.Xml.Serialization.XmlAttributeAttribute`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.Serialization.XmlAttributeAttribute`T:System.Xml.Serialization.XmlAttributeAttribute`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.Serialization.XmlAttributeAttribute`M:System.Xml.Serialization.XmlAttributeAttribute.#ctor(System.String)`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.Serialization.XmlAttributeAttribute`M:System.Xml.Serialization.XmlAttributeAttribute.#ctor(System.String)`Voat.Logging`Supported: 1.1+`Supported: 2.0+`
T:System.Xml.Serialization.XmlAttributeAttribute`M:System.Xml.Serialization.XmlAttributeAttribute.#ctor(System.String)`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`
T:System.Web.Mvc.OutputCacheAttribute`T:System.Web.Mvc.OutputCacheAttribute`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.OutputCacheAttribute`M:System.Web.Mvc.OutputCacheAttribute.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.AreaRegistration`T:System.Web.Mvc.AreaRegistration`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.AreaRegistration`M:System.Web.Mvc.AreaRegistration.#ctor`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.AreaRegistration`M:System.Web.Mvc.AreaRegistration.RegisterAllAreas`Voat.UI`Not supported`Not supported`
T:System.Dynamic.GetMemberBinder`T:System.Dynamic.GetMemberBinder`Voat.RulesEngine`Supported: 4.0+`Supported: 2.0+`
T:System.Dynamic.GetMemberBinder`M:System.Dynamic.GetMemberBinder.get_Name`Voat.RulesEngine`Supported: 4.0+`Supported: 2.0+`
T:System.Diagnostics.Trace`T:System.Diagnostics.Trace`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`
T:System.Diagnostics.Trace`M:System.Diagnostics.Trace.WriteLine(System.String)`Voat.RulesEngine`Supported: 1.1+`Supported: 2.0+`
T:System.Web.Mvc.JsonRequestBehavior`T:System.Web.Mvc.JsonRequestBehavior`Voat.UI`Not supported`Not supported`
T:System.Web.HttpResponseBase`T:System.Web.HttpResponseBase`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`T:System.Web.HttpResponseBase`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`M:System.Web.HttpResponseBase.ApplyAppPathModifier(System.String)`Voat.Tests`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`M:System.Web.HttpResponseBase.get_Cookies`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`M:System.Web.HttpResponseBase.get_Output`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`M:System.Web.HttpResponseBase.set_ContentEncoding(System.Text.Encoding)`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`M:System.Web.HttpResponseBase.set_ContentType(System.String)`Voat.UI`Supported: 3.5+`Not supported`
T:System.Web.HttpResponseBase`M:System.Web.HttpResponseBase.set_StatusCode(System.Int32)`Voat.UI`Supported: 3.5+`Not supported`
T:System.Security.Cryptography.SHA512Managed`T:System.Security.Cryptography.SHA512Managed`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Cryptography.SHA512Managed`T:System.Security.Cryptography.SHA512Managed`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Cryptography.SHA512Managed`M:System.Security.Cryptography.SHA512Managed.#ctor`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Security.Cryptography.SHA512Managed`M:System.Security.Cryptography.SHA512Managed.#ctor`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Web.Http.Controllers.HttpControllerDescriptor`T:System.Web.Http.Controllers.HttpControllerDescriptor`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.HttpControllerDescriptor`M:System.Web.Http.Controllers.HttpControllerDescriptor.get_ControllerName`Voat.UI`Not supported`Not supported`
T:System.Web.Http.Controllers.HttpControllerDescriptor`M:System.Web.Http.Controllers.HttpControllerDescriptor.get_ControllerType`Voat.UI`Not supported`Not supported`
T:System.ComponentModel.DataAnnotations.EmailAddressAttribute`T:System.ComponentModel.DataAnnotations.EmailAddressAttribute`Voat.UI`Supported: 4.5+`Not supported`
T:System.ComponentModel.DataAnnotations.EmailAddressAttribute`M:System.ComponentModel.DataAnnotations.EmailAddressAttribute.#ctor`Voat.UI`Supported: 4.5+`Not supported`
T:System.Data.CommandBehavior`T:System.Data.CommandBehavior`Voat.Business`Supported: 1.1+`Supported: 2.0+`
T:System.Runtime.Caching.ObjectCache`T:System.Runtime.Caching.ObjectCache`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.ObjectCache`M:System.Runtime.Caching.ObjectCache.Add(System.String,System.Object,System.Runtime.Caching.CacheItemPolicy,System.String)`Voat.Business`Supported: 4.0+`Not supported`
T:System.Runtime.Caching.ObjectCache`M:System.Runtime.Caching.ObjectCache.Set(System.String,System.Object,System.Runtime.Caching.CacheItemPolicy,System.String)`Voat.Business`Supported: 4.0+`Not supported`
T:System.ComponentModel.TypeConverter`T:System.ComponentModel.TypeConverter`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.ComponentModel.TypeConverter`M:System.ComponentModel.TypeConverter.CanConvertFrom(System.Type)`Voat.UI`Supported: 1.1+`Supported: 2.0+`
T:System.Web.Mvc.ModelState`T:System.Web.Mvc.ModelState`Voat.UI`Not supported`Not supported`
T:System.Web.Mvc.ModelState`M:System.Web.Mvc.ModelState.get_Errors`Voat.UI`Not supported`Not supported`
